    Tev(Myr)       type        Mo          Mt      L          R       Teff          Mc          Menv            Renv            epoch    spin         
   3177.9321      4.0000      1.4323      1.4242     74.6359     14.5571   4466.5244      0.4938      0.1327  21.723E-03   -522.8793  2.5763E+01
   3179.2668      4.0000      1.4323      1.4240     75.3034     14.6313   4465.1011      0.4942      0.1333  21.210E-03   -522.8793  2.5577E+01
   3180.6013      4.0000      1.4323      1.4238     75.9979     14.7087   4463.5747      0.4946      0.1338  20.789E-03   -522.8793  2.5357E+01
   3181.9360      4.0000      1.4323      1.4236     76.7203     14.7893   4461.9419      0.4950      0.1343  20.460E-03   -522.8793  2.5101E+01
   3183.2705      4.0000      1.4323      1.4234     77.4714     14.8731   4460.1978      0.4954      0.1349  20.218E-03   -522.8793  2.4811E+01
   3184.6052      4.0000      1.4323      1.4232     78.2522     14.9603   4458.3379      0.4958      0.1354  20.062E-03   -522.8793  2.4488E+01
   3185.9397      4.0000      1.4323      1.4230     79.0635     15.0511   4456.3574      0.4962      0.1359  19.992E-03   -522.8793  2.4133E+01
   3187.2744      4.0000      1.4323      1.4228     79.9065     15.1454   4454.2529      0.4966      0.1364  20.008E-03   -522.8793  2.3747E+01
   3188.6089      4.0000      1.4323      1.4225     80.7822     15.2434   4452.0190      0.4970      0.1368  20.111E-03   -522.8793  2.3331E+01
   3189.9436      4.0000      1.4323      1.4223     81.6917     15.3453   4449.6523      0.4974      0.1373  20.304E-03   -522.8793  2.2887E+01
   3191.2781      4.0000      1.4323      1.4221     82.6360     15.4512   4447.1479      0.4978      0.1377  20.589E-03   -522.8793  2.2415E+01
   3192.6128      4.0000      1.4323      1.4218     83.6165     15.5611   4444.5015      0.4982      0.1382  20.970E-03   -522.8793  2.1918E+01
   3193.9473      4.0000      1.4323      1.4216     84.6343     15.6752   4441.7090      0.4986      0.1386  21.454E-03   -522.8793  2.1397E+01
   3195.2820      4.0000      1.4323      1.4213     85.6907     15.7936   4438.7661      0.4990      0.1389  22.046E-03   -522.8793  2.0853E+01
   3196.6165      4.0000      1.4323      1.4211     86.7871     15.9165   4435.6685      0.4994      0.1393  22.756E-03   -522.8793  2.0289E+01
   3197.9512      4.0000      1.4323      1.4208     87.9249     16.0441   4432.4116      0.4998      0.1396  23.591E-03   -522.8793  1.9705E+01
   3199.2856      4.0000      1.4323      1.4206     89.1055     16.1764   4428.9922      0.5003      0.1400  24.564E-03   -522.8793  1.9105E+01
   3200.6204      4.0000      1.4323      1.4203     90.3306     16.3136   4425.4053      0.5007      0.1403  25.687E-03   -522.8793  1.8489E+01
   3201.9548      4.0000      1.4323      1.4200     91.6018     16.4559   4421.6475      0.5011      0.1405  26.977E-03   -522.8793  1.7859E+01
   3203.2896      4.0000      1.4323      1.4197     92.9206     16.6035   4417.7139      0.5015      0.1408  28.451E-03   -522.8793  1.7218E+01
   3204.6240      4.0000      1.4323      1.4194     94.2890     16.7565   4413.6011      0.5019      0.1410  30.129E-03   -522.8793  1.6568E+01
   3205.9587      4.0000      1.4323      1.4191     95.7087     16.9151   4409.3047      0.5023      0.1411  32.036E-03   -522.8793  1.5911E+01
   3207.2932      4.0000      1.4323      1.4188     97.1817     17.0795   4404.8208      0.5027      0.1413  34.198E-03   -522.8793  1.5249E+01
   3208.6279      4.0000      1.4323      1.4185     98.7100     17.2499   4400.1460      0.5031      0.1414  36.649E-03   -522.8793  1.4584E+01
   3209.9624      4.0000      1.4323      1.4182    100.2958     17.4264   4395.2754      0.5035      0.1414  39.423E-03   -522.8793  1.3919E+01
   3211.2971      4.0000      1.4323      1.4179    101.9413     17.6094   4390.2056      0.5039      0.1414  42.563E-03   -522.8793  1.3255E+01
   3212.6316      4.0000      1.4323      1.4175    103.6487     17.7990   4384.9331      0.5043      0.1414  46.117E-03   -522.8793  1.2595E+01
   3213.9663      4.0000      1.4323      1.4172    105.4206     17.9954   4379.4536      0.5047      0.1413  50.140E-03   -522.8793  1.1941E+01
   3215.3008      4.0000      1.4323      1.4168    107.2595     18.1990   4373.7642      0.5051      0.1412  54.697E-03   -522.8793  1.1295E+01
   3216.6355      4.0000      1.4323      1.4165    109.1682     18.4098   4367.8599      0.5055      0.1410  59.859E-03   -522.8793  1.0659E+01
   3217.9700      4.0000      1.4323      1.4161    111.1493     18.6283   4361.7383      0.5059      0.1408  65.712E-03   -522.8793  1.0036E+01
   3219.3047      4.0000      1.4323      1.4157    113.2059     18.8547   4355.3945      0.5063      0.1405  72.352E-03   -522.8793  9.4266E+00
   3220.6392      4.0000      1.4323      1.4153    115.3411     19.0892   4348.8262      0.5068      0.1402  79.890E-03   -522.8793  8.8333E+00
   3221.9739      4.0000      1.4323      1.4149    117.5582     19.3321   4342.0293      0.5072      0.1397  88.456E-03   -522.8793  8.2575E+00
   3223.3083      4.0000      1.4323      1.4144    119.8605     19.5839   4335.0000      0.5076      0.1393  98.195E-03   -522.8793  7.7007E+00
   3224.6431      4.0000      1.4323      1.4140    122.2516     19.8447   4327.7349      0.5080      0.1387  10.928E-02   -522.8793  7.1642E+00
   3225.9775      4.0000      1.4323      1.4135    124.7354     20.1150   4320.2310      0.5084      0.1381  12.190E-02   -522.8793  6.6490E+00
   3227.3123      4.0000      1.4323      1.4131    127.3158     20.3951   4312.4849      0.5088      0.1374  13.629E-02   -522.8793  6.1560E+00
   3228.6467      4.0000      1.4323      1.4126    129.9969     20.6853   4304.4927      0.5092      0.1366  15.271E-02   -522.8793  5.6861E+00
   3229.9814      4.0000      1.4323      1.4121    132.7832     20.9861   4296.2515      0.5096      0.1357  17.145E-02   -522.8793  5.2396E+00
   3231.3162      4.0000      1.4323      1.4115    135.6792     21.2978   4287.7578      0.5100      0.1347  19.286E-02   -522.8793  4.8169E+00
   3232.6506      4.0000      1.4323      1.4110    138.6899     21.6210   4279.0088      0.5104      0.1336  21.735E-02   -522.8793  4.4181E+00
   3233.9854      4.0000      1.4323      1.4104    141.8202     21.9560   4270.0005      0.5108      0.1325  24.536E-02   -522.8793  4.0431E+00
   3235.3198      4.0000      1.4323      1.4098    145.0756     22.3033   4260.7305      0.5112      0.1312  27.743E-02   -522.8793  3.6917E+00
   3236.6545      4.0000      1.4323      1.4092    148.4617     22.6634   4251.1943      0.5116      0.1298  31.416E-02   -522.8793  3.3635E+00
   3237.9890      4.0000      1.4323      1.4086    151.9845     23.0368   4241.3901      0.5120      0.1283  35.628E-02   -522.8793  3.0579E+00
   3239.3237      4.0000      1.4323      1.4079    155.6502     23.4241   4231.3140      0.5124      0.1267  40.458E-02   -522.8793  2.7743E+00
   3240.6582      4.0000      1.4323      1.4072    159.4654     23.8259   4220.9629      0.5128      0.1249  46.001E-02   -522.8793  2.5119E+00
   3241.9929      4.0000      1.4323      1.4065    163.4371     24.2427   4210.3335      0.5132      0.1230  52.365E-02   -522.8793  2.2698E+00
   3243.3274      4.0000      1.4323      1.4058    167.5727     24.6753   4199.4229      0.5137      0.1210  59.675E-02   -522.8793  2.0471E+00
   3244.6621      4.0000      1.4323      1.4050    171.8798     25.1241   4188.2275      0.5141      0.1189  68.076E-02   -522.8793  1.8428E+00
   3245.9966      4.0000      1.4323      1.4042    176.3667     25.5901   4176.7441      0.5145      0.1166  77.734E-02   -522.8793  1.6559E+00
   3247.3313      5.0000      1.4323      1.4033    181.0418     26.0738   4164.9692      0.5149      0.1141  88.842E-02   -522.8793  1.4853E+00
   3247.4146      5.0000      1.4323      1.4032    185.4845     26.4941   4156.9243      0.5149      0.1149  88.837E-02   -522.8793  1.4412E+00
   3247.4961      5.0000      1.4323      1.4032    190.0362     26.9215   4148.8608      0.5149      0.1156  88.831E-02   -522.8793  1.3984E+00
   3247.5759      5.0000      1.4323      1.4031    194.6996     27.3563   4140.7778      0.5149      0.1164  88.825E-02   -522.8793  1.3568E+00
   3247.6543      5.0000      1.4323      1.4031    199.4774     27.7986   4132.6758      0.5149      0.1173  88.819E-02   -522.8793  1.3164E+00
   3247.7310      5.0000      1.4323      1.4030    204.3725     28.2486   4124.5552      0.5149      0.1181  88.813E-02   -522.8793  1.2772E+00
   3247.8064      5.0000      1.4323      1.4029    209.3877     28.7062   4116.4165      0.5149      0.1190  88.807E-02   -522.8793  1.2391E+00
   3247.8801      5.0000      1.4323      1.4029    214.5260     29.1718   4108.2593      0.5149      0.1198  88.801E-02   -522.8793  1.2021E+00
   3247.9524      5.0000      1.4323      1.4028    219.7904     29.6454   4100.0845      0.5149      0.1207  88.794E-02   -522.8793  1.1662E+00
   3248.0232      5.0000      1.4323      1.4027    225.1839     30.1273   4091.8923      0.5149      0.1216  88.788E-02   -522.8793  1.1313E+00
   3248.0925      5.0000      1.4323      1.4027    230.7098     30.6174   4083.6826      0.5149      0.1226  88.781E-02   -522.8793  1.0974E+00
   3248.1604      5.0000      1.4323      1.4026    236.3713     31.1160   4075.4558      0.5149      0.1235  88.774E-02   -522.8793  1.0645E+00
   3248.2271      5.0000      1.4323      1.4025    242.1717     31.6233   4067.2122      0.5149      0.1244  88.767E-02   -522.8793  1.0326E+00
   3248.2925      5.0000      1.4323      1.4025    248.1145     32.1394   4058.9519      0.5149      0.1254  88.760E-02   -522.8793  1.0016E+00
   3248.3564      5.0000      1.4323      1.4024    254.2031     32.6644   4050.6753      0.5149      0.1264  88.753E-02   -522.8793  9.7146E-01
   3248.4192      5.0000      1.4323      1.4023    260.4411     33.1986   4042.3828      0.5149      0.1274  88.745E-02   -522.8793  9.4224E-01
   3248.4807      5.0000      1.4323      1.4022    266.8322     33.7420   4034.0745      0.5149      0.1284  88.738E-02   -522.8793  9.1386E-01
   3248.5410      5.0000      1.4323      1.4022    273.3802     34.2949   4025.7505      0.5149      0.1295  88.730E-02   -522.8793  8.8631E-01
   3248.5999      5.0000      1.4323      1.4021    280.0888     34.8574   4017.4111      0.5149      0.1305  88.722E-02   -522.8793  8.5956E-01
   3248.6577      5.0000      1.4323      1.4020    286.9620     35.4297   4009.0566      0.5149      0.1316  88.714E-02   -522.8793  8.3359E-01
   3248.7146      5.0000      1.4323      1.4019    294.0039     36.0119   4000.6875      0.5149      0.1327  88.706E-02   -522.8793  8.0838E-01
   3248.7700      5.0000      1.4323      1.4018    301.2186     36.6044   3992.3040      0.5149      0.1338  88.697E-02   -522.8793  7.8391E-01
   3248.8245      5.0000      1.4323      1.4018    308.6104     37.2071   3983.9060      0.5149      0.1349  88.689E-02   -522.8793  7.6016E-01
   3248.8779      5.0000      1.4323      1.4017    316.1835     37.8204   3975.4939      0.5149      0.1360  88.680E-02   -522.8793  7.3710E-01
   3248.9302      5.0000      1.4323      1.4016    323.9425     38.4445   3967.0681      0.5149      0.1372  88.671E-02   -522.8793  7.1472E-01
   3248.9814      5.0000      1.4323      1.4015    331.8919     39.0794   3958.6287      0.5149      0.1383  88.662E-02   -522.8793  6.9299E-01
   3249.0317      5.0000      1.4323      1.4014    340.0364     39.7255   3950.1760      0.5149      0.1395  88.653E-02   -522.8793  6.7190E-01
   3249.0811      5.0000      1.4323      1.4013    348.3807     40.3828   3941.7102      0.5149      0.1407  88.643E-02   -522.8793  6.5144E-01
   3249.1292      5.0000      1.4323      1.4012    356.9298     41.0517   3933.2317      0.5149      0.1419  88.634E-02   -522.8793  6.3157E-01
   3249.1765      5.0000      1.4323      1.4011    365.6887     41.7324   3924.7407      0.5149      0.1431  88.624E-02   -522.8793  6.1229E-01
   3249.2229      5.0000      1.4323      1.4010    374.6625     42.4249   3916.2373      0.5149      0.1443  88.614E-02   -522.8793  5.9357E-01
   3249.2683      5.0000      1.4323      1.4009    383.8565     43.1297   3907.7219      0.5149      0.1456  88.603E-02   -522.8793  5.7541E-01
   3249.3127      5.0000      1.4323      1.4008    393.2762     43.8468   3899.1946      0.5149      0.1468  88.593E-02   -522.8793  5.5779E-01
   3249.3562      5.0000      1.4323      1.4007    402.9270     44.5766   3890.6560      0.5149      0.1481  88.582E-02   -522.8793  5.4068E-01
   3249.3989      5.0000      1.4323      1.4006    412.8146     45.3192   3882.1057      0.5149      0.1494  88.571E-02   -522.8793  5.2408E-01
   3249.4409      5.0000      1.4323      1.4005    422.9449     46.0749   3873.5447      0.5149      0.1507  88.560E-02   -522.8793  5.0797E-01
   3249.4819      5.0000      1.4323      1.4004    433.3237     46.8439   3864.9727      0.5149      0.1520  88.548E-02   -522.8793  4.9234E-01
   3249.5222      5.0000      1.4323      1.4002    443.9573     47.6264   3856.3901      0.5149      0.1534  88.537E-02   -522.8793  4.7717E-01
   3249.5615      5.0000      1.4323      1.4001    454.8518     48.4228   3847.7971      0.5149      0.1547  88.525E-02   -522.8793  4.6245E-01
   3249.6001      5.0000      1.4323      1.4000    466.0136     49.2332   3839.1941      0.5149      0.1561  88.513E-02   -522.8793  4.4817E-01
   3249.6382      5.0000      1.4323      1.3999    477.4494     50.0580   3830.5813      0.5149      0.1575  88.500E-02   -522.8793  4.3431E-01
   3249.6750      5.0000      1.4323      1.3997    489.1657     50.8974   3821.9587      0.5149      0.1588  88.488E-02   -522.8793  4.2086E-01
   3249.7114      5.0000      1.4323      1.3996    501.1696     51.7516   3813.3269      0.5149      0.1603  88.475E-02   -522.8793  4.0782E-01
   3249.7471      5.0000      1.4323      1.3995    513.4681     52.6209   3804.6860      0.5149      0.1617  88.462E-02   -522.8793  3.9516E-01
   3249.7820      5.0000      1.4323      1.3994    526.0683     53.5056   3796.0361      0.5149      0.1631  88.448E-02   -522.8793  3.8288E-01
   3249.8162      5.0000      1.4323      1.3992    538.9778     54.4061   3787.3774      0.5149      0.1646  88.434E-02   -522.8793  3.7096E-01
   3249.8499      5.0000      1.4323      1.3991    552.2040     55.3225   3778.7104      0.5149      0.1660  88.420E-02   -522.8793  3.5940E-01
   3249.8826      5.0000      1.4323      1.3989    565.7548     56.2552   3770.0354      0.5149      0.1675  88.406E-02   -522.8793  3.4819E-01
   3249.9148      5.0000      1.4323      1.3988    579.6382     57.2044   3761.3521      0.5149      0.1690  88.391E-02   -522.8793  3.3731E-01
   3249.9465      5.0000      1.4323      1.3986    593.8622     58.1706   3752.6611      0.5149      0.1705  88.376E-02   -522.8793  3.2675E-01
   3249.9773      5.0000      1.4323      1.3985    608.4353     59.1539   3743.9629      0.5149      0.1720  88.361E-02   -522.8793  3.1651E-01
   3250.0076      5.0000      1.4323      1.3983    623.3660     60.1547   3735.2571      0.5149      0.1736  88.345E-02   -522.8793  3.0658E-01
   3250.0374      5.0000      1.4323      1.3982    638.6631     61.1734   3726.5444      0.5149      0.1751  88.329E-02   -522.8793  2.9695E-01
   3250.0664      5.0000      1.4323      1.3980    654.3356     62.2102   3717.8250      0.5149      0.1762  88.313E-02   -522.8793  2.8760E-01
   3250.0950      5.0000      1.4323      1.3978    670.3926     63.2655   3709.0986      0.5149      0.1770  88.297E-02   -522.8793  2.7853E-01
   3250.1230      5.0000      1.4323      1.3977    686.8438     64.3397   3700.3662      0.5149      0.1777  88.280E-02   -522.8793  2.6974E-01
   3250.1504      5.0000      1.4323      1.3975    703.6985     65.4330   3691.6274      0.5149      0.1784  88.262E-02   -522.8793  2.6121E-01
   3250.1772      5.0000      1.4323      1.3973    720.9670     66.5459   3682.8828      0.5149      0.1792  88.245E-02   -522.8793  2.5294E-01
   3250.2036      5.0000      1.4323      1.3971    738.6592     67.6786   3674.1326      0.5149      0.1800  88.227E-02   -522.8793  2.4492E-01
   3250.2292      5.0000      1.4323      1.3970    756.7855     68.8317   3665.3770      0.5149      0.1807  88.208E-02   -522.8793  2.3713E-01
   3250.2546      5.0000      1.4323      1.3968    775.3566     70.0054   3656.6157      0.5149      0.1815  88.189E-02   -522.8793  2.2959E-01
   3250.2793      5.0000      1.4323      1.3966    794.3835     71.2001   3647.8496      0.5149      0.1822  88.170E-02   -522.8793  2.2227E-01
   3250.3037      5.0000      1.4323      1.3964    813.8773     72.4162   3639.0789      0.5149      0.1830  88.150E-02   -522.8793  2.1517E-01
   3250.3274      5.0000      1.4323      1.3962    833.8494     73.6542   3630.3032      0.5149      0.1838  88.130E-02   -522.8793  2.0828E-01
   3250.3508      5.0000      1.4323      1.3960    854.3116     74.9143   3621.5232      0.5149      0.1846  88.110E-02   -522.8793  2.0161E-01
   3250.3735      5.0000      1.4323      1.3958    875.2761     76.1971   3612.7390      0.5149      0.1853  88.089E-02   -522.8793  1.9513E-01
   3250.3960      5.0000      1.4323      1.3955    896.7549     77.5030   3603.9509      0.5149      0.1861  88.067E-02   -522.8793  1.8885E-01
   3250.4180      5.0000      1.4323      1.3953    918.7608     78.8323   3595.1589      0.5149      0.1869  88.046E-02   -522.8793  1.8276E-01
   3250.4395      5.0000      1.4323      1.3951    941.3068     80.1856   3586.3633      0.5149      0.1877  88.023E-02   -522.8793  1.7686E-01
   3250.4604      5.0000      1.4323      1.3949    964.4059     81.5632   3577.5645      0.5149      0.1885  88.000E-02   -522.8793  1.7113E-01
   3250.4812      5.0000      1.4323      1.3946    988.0720     82.9656   3568.7625      0.5149      0.1893  87.977E-02   -522.8793  1.6558E-01
   3250.5015      5.0000      1.4323      1.3944   1012.3188     84.3934   3559.9573      0.5149      0.1901  87.953E-02   -522.8793  1.6020E-01
   3250.5212      5.0000      1.4323      1.3942   1037.1606     85.8468   3551.1494      0.5149      0.1909  87.929E-02   -522.8793  1.5498E-01
   3250.5405      5.0000      1.4323      1.3939   1062.6121     87.3266   3542.3391      0.5149      0.1917  87.904E-02   -522.8793  1.4991E-01
   3250.5598      5.0000      1.4323      1.3937   1088.6880     88.8330   3533.5264      0.5149      0.1925  87.879E-02   -522.8793  1.4501E-01
   3250.5784      5.0000      1.4323      1.3934   1115.4038     90.3666   3524.7114      0.5149      0.1934  87.853E-02   -522.8793  1.4025E-01
   3250.5967      5.0000      1.4323      1.3931   1142.7753     91.9280   3515.8943      0.5149      0.1942  87.826E-02   -522.8793  1.3563E-01
   3250.6145      5.0000      1.4323      1.3929   1170.8185     93.5177   3507.0757      0.5149      0.1950  87.799E-02   -522.8793  1.3116E-01
   3250.6321      5.0000      1.4323      1.3926   1199.5498     95.1361   3498.2551      0.5149      0.1959  87.772E-02   -522.8793  1.2682E-01
   3250.6494      5.0000      1.4323      1.3923   1228.9861     96.7838   3489.4333      0.5149      0.1967  87.744E-02   -522.8793  1.2261E-01
   3250.6663      5.0000      1.4323      1.3920   1259.1448     98.4615   3480.6104      0.5149      0.1975  87.715E-02   -522.8793  1.1854E-01
   3250.6829      5.0000      1.4323      1.3917   1290.0436    100.1695   3471.7864      0.5149      0.1984  87.685E-02   -522.8793  1.1458E-01
   3250.6990      5.0000      1.4323      1.3914   1321.7007    101.9085   3462.9612      0.5149      0.1992  87.655E-02   -522.8793  1.1075E-01
   3250.7148      5.0000      1.4323      1.3911   1354.1345    103.6791   3454.1355      0.5149      0.2001  87.625E-02   -522.8793  1.0703E-01
   3250.7305      5.0000      1.4323      1.3908   1387.3644    105.4819   3445.3093      0.5149      0.2010  87.593E-02   -522.8793  1.0343E-01
   3250.7456      5.0000      1.4323      1.3905   1421.4095    107.3175   3436.4829      0.5149      0.2018  87.561E-02   -522.8793  9.9940E-02
   3250.7605      5.0000      1.4323      1.3902   1456.2903    109.1864   3427.6560      0.5149      0.2027  87.528E-02   -522.8793  9.6555E-02
   3250.7751      5.0000      1.4323      1.3898   1492.0269    111.0894   3418.8293      0.5149      0.2036  87.495E-02   -522.8793  9.3273E-02
   3250.7896      5.0000      1.4323      1.3895   1528.6405    113.0271   3410.0027      0.5149      0.2045  87.460E-02   -522.8793  9.0091E-02
   3250.8037      5.0000      1.4323      1.3891   1566.1526    115.0000   3401.1765      0.5149      0.2053  87.425E-02   -522.8793  8.7007E-02
   3250.8174      5.0000      1.4323      1.3888   1604.5852    117.0090   3392.3508      0.5149      0.2062  87.390E-02   -522.8793  8.4017E-02
   3250.8311      5.0000      1.4323      1.3884   1643.9609    119.0546   3383.5256      0.5149      0.2071  87.353E-02   -522.8793  8.1119E-02
   3250.8442      5.0000      1.4323      1.3880   1684.3029    121.1375   3374.7014      0.5149      0.2080  87.316E-02   -522.8793  7.8310E-02
   3250.8572      5.0000      1.4323      1.3877   1725.6349    123.2585   3365.8782      0.5149      0.2089  87.278E-02   -522.8793  7.5587E-02
   3250.8699      5.0000      1.4323      1.3873   1767.9811    125.4183   3357.0562      0.5149      0.2098  87.239E-02   -522.8793  7.2947E-02
   3250.8823      5.0000      1.4323      1.3869   1811.3665    127.6176   3348.2354      0.5149      0.2108  87.199E-02   -522.8793  7.0389E-02
   3250.8945      5.0000      1.4323      1.3865   1855.8165    129.8571   3339.4160      0.5149      0.2117  87.158E-02   -522.8793  6.7909E-02
   3250.9065      5.0000      1.4323      1.3860   1901.3573    132.1377   3330.5981      0.5149      0.2126  87.117E-02   -522.8793  6.5506E-02
   3250.9182      5.0000      1.4323      1.3856   1948.0157    134.4600   3321.7820      0.5149      0.2135  87.074E-02   -522.8793  6.3176E-02
   3250.9297      5.0000      1.4323      1.3852   1995.8191    136.8250   3312.9680      0.5149      0.2145  87.031E-02   -522.8793  6.0919E-02
   3250.9409      5.0000      1.4323      1.3847   2044.7954    139.2333   3304.1558      0.5149      0.2154  86.986E-02   -522.8793  5.8731E-02
   3250.9521      5.0000      1.4323      1.3843   2094.9736    141.6859   3295.3459      0.5149      0.2164  86.941E-02   -522.8793  5.6611E-02
   3250.9629      5.0000      1.4323      1.3838   2146.3833    144.1835   3286.5383      0.5149      0.2173  86.894E-02   -522.8793  5.4556E-02
   3250.9734      5.0000      1.4323      1.3833   2199.0544    146.7270   3277.7332      0.5149      0.2183  86.847E-02   -522.8793  5.2565E-02
   3250.9839      5.0000      1.4323      1.3829   2253.0183    149.3173   3268.9304      0.5149      0.2192  86.799E-02   -522.8793  5.0636E-02
   3250.9941      5.0000      1.4323      1.3824   2308.3062    151.9553   3260.1306      0.5149      0.2202  86.749E-02   -522.8793  4.8767E-02
   3251.0042      5.0000      1.4323      1.3819   2364.9509    154.6419   3251.3335      0.5149      0.2212  86.698E-02   -522.8793  4.6956E-02
   3251.0139      5.0000      1.4323      1.3813   2422.9856    157.3780   3242.5396      0.5149      0.2222  86.647E-02   -522.8793  4.5201E-02
   3251.0234      5.0000      1.4323      1.3808   2482.4446    160.1646   3233.7485      0.5149      0.2232  86.594E-02   -522.8793  4.3501E-02
   3251.0327      5.0000      1.4323      1.3803   2543.3625    163.0026   3224.9607      0.5149      0.2242  86.540E-02   -522.8793  4.1855E-02
   3251.0420      5.0000      1.4323      1.3797   2605.7754    165.8930   3216.1763      0.5149      0.2252  86.484E-02   -522.8793  4.0260E-02
   3251.0510      5.0000      1.4323      1.3792   2669.7197    168.8368   3207.3953      0.5149      0.2262  86.428E-02   -522.8793  3.8716E-02
   3251.0598      5.0000      1.4323      1.3786   2735.2334    171.8350   3198.6179      0.5149      0.2272  86.370E-02   -522.8793  3.7220E-02
   3251.0686      5.0000      1.4323      1.3780   2802.3545    174.8887   3189.8442      0.5149      0.2282  86.311E-02   -522.8793  3.5772E-02
   3251.0769      5.0000      1.4323      1.3774   2871.1230    177.9990   3181.0742      0.5149      0.2292  86.251E-02   -522.8793  3.4370E-02
   3251.0852      5.0000      1.4323      1.3768   2941.5789    181.1669   3172.3081      0.5149      0.2303  86.189E-02   -522.8793  3.3013E-02
   3251.0935      5.0000      1.4323      1.3761   3013.7639    184.3934   3163.5461      0.5149      0.2313  86.126E-02   -522.8793  3.1699E-02
   3251.1016      5.0000      1.4323      1.3755   3087.7202    187.6799   3154.7881      0.5149      0.2324  86.061E-02   -522.8793  3.0427E-02
   3251.1094      5.0000      1.4323      1.3748   3163.4912    191.0274   3146.0344      0.5149      0.2334  85.995E-02   -522.8793  2.9197E-02
   3251.1169      5.0000      1.4323      1.3742   3241.1218    194.4370   3137.2849      0.5149      0.2345  85.928E-02   -522.8793  2.8007E-02
   3251.1245      5.0000      1.4323      1.3735   3320.6572    197.9101   3128.5396      0.5149      0.2356  85.859E-02   -522.8793  2.6856E-02
   3251.1318      5.0000      1.4323      1.3728   3402.1445    201.4477   3119.7991      0.5149      0.2366  85.788E-02   -522.8793  2.5742E-02
   3251.1392      5.0000      1.4323      1.3720   3485.6316    205.0512   3111.0627      0.5149      0.2377  85.716E-02   -522.8793  2.4666E-02
   3251.1462      5.0000      1.4323      1.3713   3571.1672    208.7219   3102.3313      0.5149      0.2388  85.642E-02   -522.8793  2.3625E-02
   3251.1531      5.0000      1.4323      1.3705   3658.8018    212.4609   3093.6045      0.5149      0.2399  85.567E-02   -522.8793  2.2620E-02
   3251.1599      5.0000      1.4323      1.3698   3736.9004    215.7791   3085.9775      0.5149      0.2410  85.490E-02   -522.8793  2.1760E-02
   3251.1765      5.0000      1.4323      1.3678   3851.8770    220.6683   3074.8062      0.5149      0.2439  85.293E-02   -522.8793  2.0478E-02
   3251.1929      5.0000      1.4323      1.3658   3970.3911    225.6744   3063.6335      0.5149      0.2467  85.090E-02   -522.8793  1.9254E-02
   3251.2090      5.0000      1.4323      1.3637   4092.5518    230.8004   3052.4595      0.5149      0.2497  84.879E-02   -522.8793  1.8086E-02
   3251.2095      6.0000      1.4323      1.3636   4094.8174    230.8957   3052.2517      0.5149      0.0700  84.874E-02   -522.8793  1.8064E-02
   3251.2144      6.0000      1.4323      1.3629   4101.0288    231.1801   3051.5300      0.5151      0.0700  84.786E-02   -522.8793  1.7955E-02
   3251.2195      6.0000      1.4323      1.3622   4107.2563    231.4651   3050.8071      0.5152      0.0700  84.699E-02   -522.8793  1.7846E-02
   3251.2244      6.0000      1.4323      1.3615   4113.4995    231.7510   3050.0833      0.5154      0.0699  84.611E-02   -522.8793  1.7737E-02
   3251.2295      6.0000      1.4323      1.3608   4119.7583    232.0375   3049.3584      0.5156      0.0699  84.523E-02   -522.8793  1.7629E-02
   3251.2344      6.0000      1.4323      1.3601   4126.0332    232.3247   3048.6323      0.5158      0.0699  84.434E-02   -522.8793  1.7521E-02
   3251.2395      6.0000      1.4323      1.3594   4132.3242    232.6127   3047.9055      0.5160      0.0699  84.345E-02   -522.8793  1.7413E-02
   3251.2444      6.0000      1.4323      1.3587   4138.6309    232.9014   3047.1775      0.5161      0.0699  84.257E-02   -522.8793  1.7306E-02
   3251.2493      6.0000      1.4323      1.3580   4144.9541    233.1908   3046.4485      0.5163      0.0699  84.167E-02   -522.8793  1.7199E-02
   3251.2544      6.0000      1.4323      1.3573   4151.2930    233.4810   3045.7183      0.5165      0.0699  84.078E-02   -522.8793  1.7092E-02
   3251.2593      6.0000      1.4323      1.3566   4157.6479    233.7718   3044.9871      0.5167      0.0698  83.988E-02   -522.8793  1.6985E-02
   3251.2644      6.0000      1.4323      1.3559   4164.0195    234.0634   3044.2549      0.5169      0.0698  83.898E-02   -522.8793  1.6879E-02
   3251.2693      6.0000      1.4323      1.3551   4170.4072    234.3558   3043.5217      0.5171      0.0698  83.808E-02   -522.8793  1.6773E-02
   3251.2744      6.0000      1.4323      1.3544   4176.8115    234.6489   3042.7874      0.5172      0.0698  83.717E-02   -522.8793  1.6668E-02
   3251.2793      6.0000      1.4323      1.3537   4183.2319    234.9427   3042.0520      0.5174      0.0698  83.627E-02   -522.8793  1.6563E-02
   3251.2844      6.0000      1.4323      1.3530   4189.6689    235.2373   3041.3154      0.5176      0.0698  83.536E-02   -522.8793  1.6458E-02
   3251.2893      6.0000      1.4323      1.3522   4196.1221    235.5326   3040.5779      0.5178      0.0698  83.444E-02   -522.8793  1.6354E-02
   3251.2944      6.0000      1.4323      1.3515   4202.5923    235.8287   3039.8394      0.5180      0.0697  83.353E-02   -522.8793  1.6250E-02
   3251.2993      6.0000      1.4323      1.3508   4209.0791    236.1255   3039.0996      0.5182      0.0697  83.261E-02   -522.8793  1.6146E-02
   3251.3044      6.0000      1.4323      1.3500   4215.5820    236.4231   3038.3589      0.5184      0.0697  83.169E-02   -522.8793  1.6042E-02
